ADM_CD,행정동명,충전소수,충전기수,지역,위도,경도
31011590,송죽동,16,35,경기,37.30192781996979,127.00571969670787
31011600,조원1동,12,89,경기,37.3010715117674,127.01529727061097
31011610,연무동,6,17,경기,37.30004421935653,127.0309868163321
31011620,정자3동,53,267,경기,37.297731015040085,126.98615251450013
31011630,조원2동,17,60,경기,37.30508240687247,127.01098341456586
31012520,세류1동,12,34,경기,37.262138523860145,127.00645494984958
31012530,세류2동,7,11,경기,37.24679220348635,127.01449556263418
31012540,세류3동,6,15,경기,37.26200688818523,127.0157523977168
31012550,평동,69,230,경기,37.24914527974659,126.97998365655647
31012560,서둔동,79,221,경기,37.265102859341745,126.98852876330454
31012570,구운동,32,86,경기,37.282479564233604,126.97163325393359
31012600,권선1동,25,85,경기,37.258197250321146,127.02808495264532
31012610,곡선동,50,261,경기,37.24224811965671,127.03331345946249
31012620,입북동,25,81,경기,37.295154365493325,126.94771517600363
31012640,권선2동,61,327,경기,37.24601897077542,127.02483004907413
31012650,금곡동,66,204,경기,37.27359479385946,126.95031957566258
31012660,호매실동,52,231,경기,37.26412210584742,126.95426895360058
31013530,지동,7,29,경기,37.278317495765876,127.02632918814497
31013540,우만1동,20,59,경기,37.28669340328789,127.0341979026094
31013550,우만2동,15,58,경기,37.27850852583368,127.03791655576921
31013560,인계동,104,276,경기,37.26715585287773,127.0311854680917
31013670,매교동,16,318,경기,37.26939332871583,127.01639954274077
31013680,매산동,18,57,경기,37.267505958005756,127.00239182637696
31013690,고등동,6,6,경기,37.27315380900695,127.00240455662934
31013700,화서1동,3,44,경기,37.281848910157784,127.00111792717999
31013710,화서2동,42,159,경기,37.2857014357201,126.98899853477607
31013720,행궁동,7,15,경기,37.28111937040896,127.01772363458359
31014510,매탄1동,5,46,경기,37.272180385883196,127.04167522055697
31014520,매탄2동,7,41,경기,37.26926697738873,127.05420422745252
31014530,매탄3동,31,331,경기,37.255108386002874,127.05097043870308
31014540,매탄4동,16,67,경기,37.267404091533265,127.04663926184061
31014600,원천동,77,210,경기,37.27270752696364,127.05826566000408
31014620,광교1동,178,695,경기,37.29355199169846,127.05009554959366
31014630,광교2동,57,427,경기,37.28784391137495,127.07209049683735
31014640,영통1동,29,126,경기,37.26075634178475,127.07742353314985
31014650,영통2동,25,136,경기,37.24726990707877,127.05902687386823
31014660,영통3동,72,224,경기,37.25257633994874,127.07146006307403
31014670,망포1동,19,68,경기,37.23922896872632,127.05807460351137
31014680,망포2동,23,72,경기,37.24022636500703,127.051556887978
31021510,신흥1동,7,9,경기,37.44135817711855,127.13943082442756
31021520,신흥2동,39,169,경기,37.44995691111559,127.1488803155399
31021530,신흥3동,8,22,경기,37.443011109577746,127.14756520771299
31021540,태평1동,19,32,경기,37.44337480919439,127.12584166514993
31021550,태평2동,9,37,경기,37.44694353865835,127.1365858492041
31021560,태평3동,10,15,경기,37.444211612894684,127.1324282134078
31021570,태평4동,11,21,경기,37.44566880444319,127.1413165882891
31021580,수진1동,8,13,경기,37.4389867421636,127.13496206104969
31021590,수진2동,14,18,경기,37.43735712917225,127.12853901285163
31021600,단대동,17,37,경기,37.451724181645744,127.15627813491557
31021610,산성동,7,22,경기,37.456157689001124,127.15278612954695
31021620,양지동,9,25,경기,37.459093386205765,127.16278098699223
31021640,신촌동,5,19,경기,37.4498337267711,127.10138659185807
31021650,고등동,10,82,경기,37.42859373453651,127.09891605531404
31021660,시흥동,24,152,경기,37.40936892073261,127.092344871097
31021670,복정동,21,73,경기,37.457075762191245,127.12856147984861
31021680,위례동,64,258,경기,37.46995078219743,127.14260573499728
31022510,성남동,31,119,경기,37.43215841844919,127.1347844301237
31022530,금광1동,5,29,경기,37.443307055412006,127.16228597776363
31022540,금광2동,17,37,경기,37.448680363106334,127.16645605730234
31022550,은행1동,6,30,경기,37.45191836944996,127.16741042849259
31022560,은행2동,8,17,경기,37.45591311460651,127.16527429371972
31022570,상대원1동,82,297,경기,37.43717431519956,127.17405994689943
31022580,상대원2동,3,20,경기,37.43255685749515,127.15885343229391
31022590,상대원3동,1,1,경기,37.4397043331195,127.165566040387
31022600,하대원동,10,19,경기,37.43088345942201,127.15190306218042
31022610,도촌동,46,147,경기,37.41685994040187,127.143400514476
31022620,중앙동,26,153,경기,37.4396371832308,127.15107791921163
31023510,분당동,12,32,경기,37.372402065782566,127.13895380015906
31023520,수내3동,16,27,경기,37.368407338559706,127.12632488465978
31023530,수내1동,67,213,경기,37.377681032721696,127.1157127875974
31023540,수내2동,3,8,경기,37.37932097123035,127.12113042724775
31023550,정자2동,7,39,경기,37.36489103291733,127.1194758439035
31023560,정자3동,34,87,경기,37.360531174719135,127.11926457284989
31023580,서현1동,76,245,경기,37.38474070063928,127.1250183238559
31023590,서현2동,18,67,경기,37.37560074288075,127.13483930137107
31023600,이매1동,31,96,경기,37.39206082247782,127.12648958361906
31023610,이매2동,8,66,경기,37.39927913779619,127.12119190916368
31023620,야탑1동,45,132,경기,37.41223225771634,127.12644658277829
31023630,야탑3동,51,133,경기,37.40723981909913,127.14542564607875
31023640,야탑2동,15,46,경기,37.40859829724961,127.12921221420517
31023670,구미동,64,184,경기,37.34133245240008,127.115392704557
31023680,운중동,66,208,경기,37.3845729868803,127.0715080938031
31023710,금곡동,65,185,경기,37.35376426984371,127.10651760258393
31023720,구미1동,30,93,경기,37.348693713964934,127.11278448148462
31023740,삼평동,119,525,경기,37.40138760363879,127.10803130518592
31023750,판교동,34,120,경기,37.390216956893944,127.09143370323268
31023760,백현동,39,264,경기,37.39266079354283,127.11172455688961
31023770,정자1동,60,307,경기,37.36783288421574,127.10678002229538
31023780,정자동,6,77,경기,37.36501259406255,127.11379778778934
31030520,의정부2동,30,66,경기,37.73474815274489,127.03763591504162
31030550,호원1동,41,135,경기,37.712264844212925,127.048021376651
31030560,장암동,19,79,경기,37.71721289765081,127.05440840447817
31030570,신곡1동,48,220,경기,37.73283524658359,127.06152102948388
31030580,신곡2동,77,284,경기,37.74589048887497,127.0664950364563
31030590,송산1동,73,306,경기,37.7356385323573,127.09698162494611
31030600,자금동,40,192,경기,37.75362758978759,127.06768113954706
31030640,녹양동,29,99,경기,37.75843971835796,127.03205018360644
31030650,호원2동,36,110,경기,37.72695397118095,127.04353645548572
31030670,흥선동,16,37,경기,37.74401199870572,127.02787534214265
31030680,가능동,22,78,경기,37.752256485964985,127.03549348170098
31030690,의정부1동,45,118,경기,37.739962572389544,127.04806811254123
31030700,송산2동,29,97,경기,37.739327612458446,127.09142528837812
31030710,송산3동,62,305,경기,37.7502774303472,127.1080876752173
31041510,안양1동,10,60,경기,37.40085906815593,126.92540887870094
31041520,안양2동,17,58,경기,37.41195580111602,126.91807238256206
31041530,안양3동,9,28,경기,37.39804312941914,126.91255702967575
31041540,안양4동,11,30,경기,37.396867212620734,126.91878611118457
31041550,안양5동,4,18,경기,37.39295903648397,126.92307570696335
31041560,안양6동,39,184,경기,37.388937369030785,126.92707957575647
31041570,안양7동,31,72,경기,37.390118051518485,126.93717362202574
31041580,안양8동,13,21,경기,37.38073671853266,126.93503464880175
31041590,안양9동,17,44,경기,37.39002963885748,126.90798612278823
31041600,석수1동,20,86,경기,37.42367932937049,126.91316051214746
31041610,석수2동,26,91,경기,37.426277980945514,126.90270306329946
